route_distance_m,route_eta_sec,atm_count,bank_count,restaurant_count,pharmacy_count,cafe_count,shopping_mall_count,supermarket_count,hospital_count,police_count,bus_station_count,train_station_count,commercial_activity_score,emergency_presence_score,transport_activity_score,isolation_score,redzone_overlap_score,incident_density,avg_incident_severity,temporal_risk_score,nighttime_score,risk_probability
11287,1332,2,1,11,2,11,1,7,1,3,3,1,30,4,4,26.0,0.836099,5.050058,4.959943,23.003659,0.143503,0.638328
6355,820,2,2,6,2,4,1,2,1,0,3,0,13,1,3,67.5,0.424247,2.989772,3.601833,8.742552,0.344503,0.466718
10122,1308,1,2,12,1,2,1,5,1,1,2,0,20,2,2,53.0,0.286816,1.185536,2.975842,3.9256,0.14894,0.220579
8168,839,0,0,5,1,2,0,1,0,1,1,1,8,1,2,79.0,0.837256,4.285015,5.476914,24.017695,0.442033,0.669361
6331,863,2,2,17,2,10,1,1,0,1,4,0,29,1,4,34.0,0.931037,6.634023,6.111447,161.569965,0.788802,0.668494
7407,1122,1,1,11,3,4,1,2,0,2,2,0,18,2,2,57.0,0.146044,2.295126,3.242443,3.955908,0.652574,0.25755
6043,628,4,0,8,1,4,0,4,1,2,3,0,16,3,3,57.5,0.480969,4.302499,4.33032,12.118859,0.761521,0.426296
4857,667,1,0,3,0,3,0,1,1,1,4,1,7,2,5,74.5,0.598951,4.117768,5.090154,9.300359,0.191808,0.458027
6320,691,3,1,4,3,7,1,4,0,0,3,0,16,0,3,63.5,0.125353,1.582278,2.499001,0.322989,0.077519,0.236546
8454,925,1,0,5,1,3,0,3,1,1,3,3,11,2,6,65.0,0.817238,4.968062,4.89419,19.661786,0.21289,0.52973
14339,1552,3,3,9,1,5,0,3,2,2,3,5,17,4,8,46.0,0.690991,5.718669,4.906238,54.968258,0.312136,0.445152
7979,723,1,1,8,1,3,0,2,1,1,2,1,13,2,3,65.5,0.370499,2.882567,3.608757,7.94744,0.719089,0.412412
16600,1037,1,1,0,1,4,0,4,1,0,4,0,8,1,4,76.0,0.894405,6.024096,4.958297,95.463494,0.589677,0.653203
11528,783,2,1,5,3,5,0,1,0,1,3,0,11,1,3,71.5,0.742238,5.117974,4.939503,98.034765,0.794125,0.599998
5293,330,0,0,2,1,6,0,0,0,0,1,0,8,0,1,82.5,0.984007,5.667863,6.169666,127.827069,0.61624,0.694631
11285,752,1,2,8,0,3,0,2,0,0,2,0,13,0,2,71.0,0.840485,7.709349,6.249734,68.493028,0.635959,0.70173
4126,390,1,1,3,2,1,1,2,2,3,2,2,7,5,4,70.0,0.702292,4.84731,3.176886,4.864252,0.109126,0.403667
6918,1003,1,4,8,3,5,2,0,1,1,4,1,15,2,5,58.5,0.096223,3.32466,3.175292,8.519163,0.681911,0.295663
10471,731,2,0,5,3,4,0,2,0,0,0,0,11,0,0,78.0,0.829426,7.640149,6.073785,303.607804,0.790257,0.715374
14125,915,0,1,8,1,2,0,1,2,0,2,1,11,2,3,69.5,0.755578,7.504425,5.388763,352.130533,0.775071,0.670421
5205,605,2,0,11,0,5,4,3,1,1,8,1,23,2,9,36.5,0.223196,2.689721,3.068015,3.046716,0.219927,0.221595
17074,1222,1,0,11,2,6,1,4,0,2,0,0,22,2,0,52.0,0.868792,7.789622,6.212023,543.963934,0.815669,0.692861
11940,746,0,0,1,0,3,0,1,1,0,0,0,5,1,0,88.0,0.848817,7.537688,6.246805,359.446254,0.9359,0.716746
7501,598,2,1,4,0,1,0,1,0,0,1,1,6,0,2,85.0,0.745629,5.065991,4.706895,21.997285,0.35871,0.620514
2200,300,1,0,1,0,1,1,1,0,0,1,0,4,0,1,90.5,0.284269,1.818182,3.189668,0.405279,0.543396,0.369726
14440,1362,2,1,3,0,2,0,0,0,0,1,0,5,0,1,88.5,0.765039,6.717452,5.638168,51.288657,0.614725,0.696095
9423,1074,4,2,9,3,7,2,5,0,4,8,1,23,4,9,32.5,0.053808,0.95511,1.608504,0.221273,0.062439,0.138244
5409,487,1,1,2,0,0,0,3,2,1,3,0,5,3,3,79.5,0.205852,2.958033,3.485829,0.14486,0.302261,0.262644
8106,609,0,1,2,0,1,0,2,1,0,3,1,5,1,4,82.0,0.314304,3.824328,3.38372,22.297422,0.901062,0.405689
4209,815,2,1,8,2,8,1,2,2,0,1,0,19,2,1,56.5,0.186367,5.464481,3.473347,1.763324,0.592727,0.322792
5106,546,1,1,3,0,1,0,2,2,1,1,1,6,3,2,79.0,0.062974,1.370936,2.826323,1.654911,0.432272,0.270899
8557,943,3,1,2,0,2,0,1,0,1,3,0,5,1,3,83.5,0.582506,5.960033,4.130909,56.687871,0.660161,0.530093
1511,300,1,0,1,0,2,0,2,2,1,2,0,5,3,2,81.0,0.040454,5.294507,3.832492,0.446697,0.439526,0.385298
9880,915,3,2,13,0,5,0,2,1,2,4,1,20,3,5,46.5,0.677154,7.287449,4.78537,61.105612,0.765862,0.547486
10751,684,3,0,9,1,5,0,2,0,0,1,0,16,0,1,66.5,0.962353,8.743373,6.380382,285.917581,0.921662,0.812577
4953,712,2,2,5,3,4,0,2,1,1,3,0,11,2,3,69.5,0.06549,1.009489,2.438752,0.301079,0.093744,0.17987
6433,402,2,1,6,0,3,0,1,1,1,1,0,10,2,1,74.5,0.752041,5.907042,7.087893,39.417714,0.921329,0.710523
15000,1525,1,0,12,2,5,3,2,1,0,7,1,22,1,8,42.0,0.46908,5.066667,4.056023,39.377712,0.885526,0.504017
7206,641,0,2,3,1,2,0,0,1,0,1,2,5,1,3,83.5,0.765084,6.106023,5.292228,35.197188,0.326702,0.649471
3200,391,2,0,4,0,1,1,0,0,1,0,1,6,1,1,84.5,0.471841,5.625,4.527585,11.232042,0.260867,0.479114
9087,568,0,0,2,2,1,1,0,0,0,1,0,4,0,1,90.5,1.0,10.67459,6.407488,249.136963,0.87828,0.792881
6090,1052,1,0,7,1,9,2,3,2,1,2,3,21,3,5,44.5,0.034541,1.149425,2.994268,0.002282,0.205531,0.119476
5232,640,2,1,5,0,3,1,2,2,1,2,0,11,3,2,69.0,0.15392,1.720183,3.082409,0.016396,0.354233,0.268278
14422,1254,4,1,17,1,10,0,6,2,3,8,2,33,5,10,9.0,0.616842,5.547081,5.536966,56.037385,0.830373,0.488458
7907,602,0,0,1,0,0,0,0,0,0,0,1,1,0,1,96.5,0.815658,8.220564,6.381118,79.203724,0.663587,0.743389
5420,709,4,0,8,0,4,0,2,0,0,2,0,14,0,2,69.0,0.346826,2.398524,2.952116,0.089445,0.343162,0.343018
2690,300,1,1,3,1,1,1,0,0,0,1,0,5,0,1,88.5,0.243455,2.230483,4.122238,1.886217,0.092199,0.287868
3735,400,1,1,5,0,1,1,0,1,1,1,0,7,2,1,80.5,0.597393,5.087015,4.628143,13.975529,0.28478,0.455502
13905,1086,2,0,3,2,4,2,2,1,0,0,0,11,1,0,76.0,0.927376,6.184826,5.894778,155.454239,0.668043,0.668645
5931,370,0,0,4,1,3,0,0,0,1,2,0,7,1,2,81.0,1.0,9.441915,4.996977,188.521703,0.931613,0.736048
4470,679,0,2,6,1,3,1,0,0,1,4,1,10,1,5,70.5,0.019612,2.237136,2.55389,0.057914,0.37415,0.194677
15991,999,1,1,6,1,2,0,0,2,1,0,0,8,3,0,78.0,0.861909,6.441123,6.94158,115.470463,0.950316,0.790732
5787,477,0,0,2,0,0,0,2,0,0,1,0,4,0,1,90.5,0.91452,6.912044,5.402059,129.836056,0.617792,0.745243
2851,331,1,1,4,0,2,0,4,0,0,3,1,10,0,4,74.0,0.079223,1.403016,2.552642,0.302861,0.103046,0.230026
4007,494,1,0,7,3,4,0,0,1,0,1,0,11,1,1,74.5,0.490904,4.242575,4.545382,22.312475,0.415464,0.471418
3495,300,2,0,3,3,3,0,0,0,0,3,0,6,0,3,83.5,0.506798,5.150215,4.719715,32.015722,0.88628,0.526695
10841,1363,1,2,15,2,8,1,5,2,2,9,2,29,4,11,17.5,0.1264,2.859515,3.811555,1.870978,0.373197,0.178318
2755,380,0,2,3,0,5,2,2,0,0,1,1,12,0,2,73.0,0.056794,0.362976,3.012599,0.012675,0.031731,0.1391
6410,404,1,1,2,0,0,0,0,0,1,1,0,2,1,1,92.5,0.321574,3.588144,5.220039,50.003588,0.953395,0.542538
18000,2133,2,1,11,0,5,2,1,0,0,2,0,19,0,2,59.0,0.831728,7.333333,5.51242,45.50919,0.590594,0.678156
3679,300,0,0,3,0,2,0,0,0,0,1,2,5,0,3,85.5,0.431102,4.349008,4.207358,11.412228,0.958006,0.491376
7876,1009,0,2,6,3,4,2,1,2,2,8,1,13,4,9,52.5,0.077445,2.412392,2.739113,2.085126,0.543329,0.273586
11000,1146,3,5,17,4,13,2,5,2,4,4,2,37,6,6,5.0,0.268749,2.909091,3.163771,4.62828,0.230283,0.199324
9623,749,5,1,9,1,5,0,4,0,0,5,2,18,0,7,53.5,0.45694,4.468461,4.325225,52.892604,0.886536,0.507965
5997,374,1,1,3,0,1,0,0,1,0,0,0,4,1,0,90.0,0.976811,8.170752,7.538328,267.85017,0.956566,0.779907
8162,847,3,2,4,4,6,0,1,3,2,1,1,11,5,2,65.0,0.530781,4.288165,5.256478,22.727879,0.025535,0.428012
10633,1117,3,0,6,2,3,1,0,2,0,1,0,10,2,1,74.5,0.770946,5.172576,4.848224,151.697026,0.263848,0.674896
9400,1362,4,3,10,3,8,2,7,2,0,4,0,27,2,4,36.0,0.112462,0.531915,4.991718,0.022183,0.426619,0.174688
15000,1256,2,3,9,2,15,3,3,3,2,11,2,30,5,13,10.5,0.472494,3.466667,5.237564,12.917448,0.794652,0.43258
12357,830,1,2,6,4,3,0,0,1,0,1,0,9,1,1,78.5,0.994859,5.098325,7.164775,53.591345,0.81868,0.782969
4528,352,1,1,2,2,1,1,1,0,0,3,0,5,0,3,85.5,0.310485,3.312721,4.499213,9.987072,0.988304,0.442818
1500,300,0,0,4,0,0,0,0,0,0,0,0,4,0,0,92.0,0.159076,2.0,2.91865,1.014014,0.060453,0.25364
9691,1261,4,1,18,0,8,1,2,2,4,6,0,29,6,6,21.0,0.121321,0.825508,2.045296,0.071079,0.166067,0.084307
5022,466,2,0,3,0,3,0,0,2,0,1,1,6,2,2,81.0,0.097382,1.792115,2.598324,1.168336,0.214172,0.237833
7440,767,2,1,1,0,0,0,1,0,0,3,0,2,0,3,91.5,0.710887,3.629032,4.738715,28.215098,0.178901,0.520082
5728,931,2,2,8,1,7,0,2,1,2,3,2,17,3,5,52.5,0.088095,2.269553,3.291125,4.616787,0.382153,0.238086
8051,1009,1,1,12,0,4,0,2,0,3,3,3,18,3,6,49.0,0.180589,1.242082,2.440647,0.243203,0.451883,0.21032
5047,703,3,1,7,0,3,0,1,1,2,2,1,11,3,3,67.5,0.212719,2.773925,3.24899,10.625446,0.470266,0.30056
5406,337,0,0,2,0,4,0,0,0,0,0,0,6,0,0,88.0,0.900066,6.844247,6.287603,43.669205,0.878605,0.704994
7275,1100,2,0,8,3,5,1,4,1,1,3,1,18,2,4,54.0,0.285374,4.261168,3.180797,24.65965,0.388306,0.436773
7348,813,2,1,5,2,2,2,1,0,1,2,2,10,1,4,72.0,0.28409,2.994012,3.921968,18.273563,0.265486,0.406276
12733,1025,1,0,18,0,5,1,1,3,1,5,1,25,4,6,33.0,0.490863,5.104846,4.563897,26.763334,0.799929,0.513604
1586,300,1,0,3,0,3,0,0,1,2,0,0,6,3,0,82.0,0.272999,3.152585,2.563866,0.242605,0.765294,0.321848
6974,951,4,1,9,3,10,1,6,2,1,8,2,26,3,10,27.0,0.150972,3.441354,3.941708,4.880414,0.515692,0.247812
15563,1037,4,2,3,1,5,2,2,2,1,10,1,12,3,11,53.5,1.0,9.252715,6.594988,652.627894,0.766682,0.804086
16500,1323,1,2,8,2,5,1,5,2,1,5,4,19,3,9,42.5,0.680532,5.575758,4.308975,36.926195,0.092291,0.470296
4974,556,3,0,0,1,4,0,1,0,1,5,0,5,1,5,80.5,0.460294,4.423,3.418532,1.869719,0.319143,0.465038
10522,710,2,1,3,1,4,1,1,1,0,2,2,9,1,4,74.0,0.989306,10.169169,8.10745,259.594454,0.936724,0.846661
5864,833,2,3,11,0,8,0,1,3,1,3,0,20,4,3,47.5,0.049333,2.728513,3.182662,1.460526,0.656086,0.257936
12805,1705,0,5,12,3,8,2,1,3,1,8,2,23,4,10,31.0,0.612774,4.451386,5.265114,23.628121,0.228707,0.473621
4550,534,2,1,5,1,4,3,2,1,0,2,1,14,1,3,65.5,0.054907,1.978022,3.869712,6.084725,0.447843,0.228864
5276,572,0,1,2,0,0,0,0,2,3,1,1,2,5,2,83.0,0.359561,4.359363,4.714874,4.191044,0.395661,0.456519
3015,378,3,1,8,1,1,0,2,1,1,2,1,11,2,3,69.5,0.23488,2.6534,3.836192,1.064396,0.501273,0.264473
9225,661,2,0,0,1,4,0,1,0,0,2,0,5,0,2,87.0,0.820675,7.913279,5.754357,99.04385,0.463962,0.704311
3672,484,1,1,3,1,7,0,1,0,0,2,1,11,0,3,73.5,0.202218,2.178649,3.432268,0.469694,0.416772,0.2628
5110,700,0,0,6,2,4,0,2,1,0,3,1,12,1,4,68.0,0.109149,1.956947,3.152084,1.317579,0.172668,0.212416
6103,909,3,1,3,1,11,4,3,1,4,2,3,21,5,5,40.5,0.137493,0.819269,2.425076,1.013052,0.110652,0.129403
7592,506,1,1,5,0,2,1,2,1,1,1,0,10,2,1,74.5,0.80314,7.376185,5.842738,45.21127,0.850041,0.68656
5392,466,1,0,4,0,3,0,1,0,1,3,0,8,1,3,77.5,0.926155,8.160237,4.930586,11.282818,0.048409,0.649478
9271,994,0,0,6,1,2,0,0,1,0,4,1,8,1,5,74.5,0.444437,2.372991,4.558694,17.32428,0.516643,0.455304
6162,874,3,0,4,2,1,0,1,2,0,2,0,6,2,2,81.0,0.371402,2.27199,2.530701,1.799351,0.391026,0.326519
3441,342,2,1,4,1,5,1,0,0,0,1,0,10,0,1,78.5,0.699718,6.102877,3.654625,9.908697,0.097796,0.482387
12285,1721,2,2,18,4,4,1,4,0,2,1,2,27,2,3,37.5,0.513188,5.046805,4.630743,21.146863,0.542934,0.520394
12391,1367,1,1,17,3,7,1,1,0,1,9,1,26,1,10,31.0,0.590678,5.084335,4.559017,52.457879,0.738808,0.483047
7274,462,1,0,6,0,0,0,0,0,1,2,1,6,1,3,81.5,0.925136,7.423701,7.209263,77.782466,0.890712,0.751309
5926,582,1,0,4,1,3,0,1,2,1,0,0,8,3,0,78.0,0.820531,7.256159,4.130538,28.130551,0.356414,0.619655
6791,424,0,0,2,1,0,0,0,1,1,1,0,2,2,1,90.5,0.767098,6.037402,5.626985,38.899742,0.74213,0.686906
2688,408,1,0,4,1,7,0,3,0,1,3,0,14,1,3,65.5,0.051384,2.232143,3.384372,1.906747,0.502628,0.236241
4500,450,0,2,4,1,3,1,0,0,0,0,0,8,0,0,84.0,0.900611,8.0,6.866598,27.938044,0.629373,0.739555
10643,747,2,0,4,1,2,0,4,0,0,0,0,10,0,0,80.0,1.0,10.711266,6.519993,183.954212,0.895718,0.799539
16866,1054,0,1,9,1,6,3,1,0,0,0,1,19,0,1,60.5,1.0,8.537887,6.731719,334.065856,0.903676,0.824369
3520,427,4,1,4,2,2,1,1,1,3,3,1,8,4,4,70.0,0.043809,1.136364,3.788952,3.034479,0.478253,0.215947
11025,1335,0,1,10,1,7,1,6,2,2,3,0,24,4,3,39.5,0.56204,5.079365,4.41153,14.211249,0.527677,0.507431
16500,1819,3,2,13,3,10,2,1,1,2,5,4,26,3,9,28.5,0.403181,2.606061,4.276232,8.949013,0.312515,0.406573
6592,577,0,4,0,3,6,0,0,0,0,1,1,6,0,2,85.0,0.548549,6.371359,4.143414,54.699956,0.994301,0.598579
5377,587,0,0,0,2,6,0,2,0,0,2,0,8,0,2,81.0,0.081823,2.603682,3.715427,4.926516,0.320699,0.310377
4777,492,0,0,2,0,2,0,0,0,0,1,0,4,0,1,90.5,0.571961,7.536111,5.177626,102.051243,0.603275,0.57533
11000,1363,1,3,11,1,11,2,3,0,2,6,2,27,2,8,30.0,0.053798,3.727273,3.40037,16.897405,0.701867,0.311658
7529,667,2,0,12,1,8,1,2,0,2,4,1,23,2,5,42.5,0.682886,7.305087,5.525163,107.319023,0.883486,0.638854
10654,1128,1,3,7,4,5,0,2,0,1,2,1,14,1,3,65.5,0.656606,5.256242,5.107082,42.243731,0.40471,0.612294
2200,300,0,0,3,1,1,0,3,0,1,1,0,7,1,1,82.5,0.088097,1.818182,4.313717,0.766746,0.750746,0.320993
9172,763,1,0,6,3,6,0,3,2,2,1,0,15,4,1,60.5,0.597175,5.560401,5.767481,26.933869,0.880161,0.577596
16038,1333,0,1,11,2,4,2,3,0,0,4,1,20,0,5,52.5,0.845007,8.168101,5.409942,66.691426,0.689058,0.721772
3629,439,1,0,4,1,1,0,0,1,2,2,0,5,3,2,81.0,0.41077,4.408928,3.369854,6.575666,0.543189,0.407034
14332,895,2,1,2,0,1,0,1,1,0,0,0,4,1,0,90.0,0.779495,6.000558,6.186843,355.169112,0.939097,0.730531
5100,808,0,0,6,2,3,1,1,1,0,6,0,11,1,6,67.0,0.053216,2.156863,3.019783,1.131183,0.230306,0.144714
11000,1337,4,2,12,2,12,0,4,2,2,7,0,28,4,7,25.5,0.10068,3.181818,4.139454,6.954917,0.573059,0.237999
11893,1359,2,2,10,1,4,1,4,0,0,3,0,19,0,3,57.5,0.592206,4.792735,5.118518,45.193112,0.184226,0.475487
4909,545,1,1,8,1,3,1,3,1,0,5,1,15,1,6,59.0,0.154887,3.463027,3.67331,2.409926,0.43291,0.299273
16500,1031,2,3,6,2,6,0,2,0,1,5,1,14,1,6,61.0,0.629043,4.787879,4.541835,221.876541,0.958782,0.616157
5850,790,2,0,6,0,2,0,0,2,1,2,0,8,3,2,75.0,0.231232,3.760684,3.139768,0.496248,0.002919,0.379547
13951,1506,2,3,11,4,4,2,3,2,0,5,0,20,2,5,48.5,0.772147,4.945882,6.159497,37.749917,0.403776,0.479971
6308,910,2,2,6,1,8,0,2,1,1,1,2,16,2,3,59.5,0.215761,2.69499,3.123528,2.456919,0.479372,0.303866
9103,838,2,1,8,0,7,1,3,2,1,4,3,19,3,7,45.5,0.384446,2.306932,2.716749,2.420287,0.043668,0.211877
3245,585,0,0,6,0,5,0,1,0,3,0,0,12,3,0,70.0,0.039787,1.232666,2.178695,5e-06,0.284255,0.200978
4904,363,0,0,1,3,3,0,1,0,0,2,0,5,0,2,87.0,0.378992,5.91354,4.068507,15.015125,0.989068,0.555216
6809,766,1,1,5,3,4,0,1,1,1,3,1,10,2,4,70.0,0.132981,0.440593,3.082815,0.0037,0.018037,0.138303
9171,1072,4,0,13,1,8,0,0,2,0,6,0,21,2,6,45.0,0.837858,5.015811,5.584045,53.24925,0.060864,0.503949
9622,608,0,1,4,0,0,1,0,0,0,1,0,5,0,1,88.5,0.634128,6.651424,4.941594,85.917531,0.816242,0.684767
8161,901,0,0,13,3,4,1,3,0,1,4,2,21,1,6,47.0,0.639432,4.90136,4.304235,45.956375,0.39627,0.524311
6972,660,2,1,8,0,4,0,0,0,0,1,1,12,0,2,73.0,0.671453,5.02008,6.036887,39.998752,0.772648,0.548603
7642,507,1,0,3,1,2,0,0,0,0,1,1,5,0,2,87.0,1.0,6.411934,6.044982,101.484593,0.554267,0.763874
9858,680,2,0,3,0,4,1,2,0,0,2,0,10,0,2,77.0,0.829404,5.883546,6.198628,45.465786,0.740517,0.696266
9894,618,0,0,2,0,1,0,1,0,0,2,0,4,0,2,89.0,0.851929,7.074995,6.786243,119.727885,0.919998,0.704986
4500,300,0,0,0,1,1,0,1,1,0,0,0,2,1,0,94.0,0.885646,6.666667,5.275251,110.227117,0.94853,0.723285
7265,635,1,0,2,3,1,0,0,0,0,1,0,3,0,1,92.5,0.75436,5.918789,5.029605,17.247319,0.632869,0.668147
5272,619,0,1,6,2,4,2,0,1,1,3,0,12,2,3,67.5,0.297278,3.414264,4.604564,12.905131,0.345294,0.376979
9001,1292,4,1,8,0,3,1,3,2,0,0,1,15,2,1,64.5,0.064311,3.555161,2.933172,2.033643,0.648963,0.294483
6410,463,0,1,3,0,0,0,0,0,1,0,1,3,1,1,90.5,0.864056,6.084243,5.760463,17.277114,0.674638,0.696175
4029,555,3,0,14,2,2,0,2,0,2,4,0,18,2,4,54.0,0.128197,1.241003,2.890357,0.016737,0.08869,0.172456
2337,358,0,1,2,0,0,0,2,0,0,0,0,4,0,0,92.0,0.049561,5.990586,2.56115,2.410561,0.497607,0.37903
14247,2167,3,2,21,3,8,1,2,2,2,6,2,32,4,8,16.0,0.319173,4.983505,3.800711,12.031306,0.327053,0.407667
10731,881,2,2,5,2,5,0,1,0,0,2,1,11,0,3,73.5,0.638808,5.964029,4.305036,23.762994,0.272991,0.50286
9328,1117,5,5,9,5,8,3,2,2,2,6,2,22,4,8,36.0,0.091034,2.465695,3.564656,0.778224,0.515211,0.276143
5719,380,0,0,1,0,2,1,0,1,0,1,0,4,1,1,88.5,0.940231,8.21822,5.489463,93.520017,0.728511,0.763153
14153,1750,5,0,10,0,9,0,2,2,1,5,2,21,3,7,41.5,0.723574,5.016604,4.66738,18.106471,0.270595,0.556709
6029,376,0,0,1,2,0,0,2,0,0,0,0,3,0,0,94.0,0.726999,6.966329,5.318131,83.350289,0.856856,0.702857
4500,300,1,3,0,0,3,0,1,0,0,0,0,4,0,0,92.0,0.991871,8.222222,7.296258,178.652103,0.850455,0.774589
4500,300,0,0,0,0,2,0,0,1,1,0,0,2,2,0,92.0,0.909446,6.0,5.786602,15.254669,0.576338,0.720015
5301,522,3,2,4,0,1,1,4,0,0,1,1,10,0,2,77.0,0.106144,1.886437,3.087676,4.955707,0.030139,0.197552
18000,1310,0,2,1,0,2,1,5,0,0,4,0,9,0,4,76.0,0.949024,7.388889,5.542471,481.144164,0.635642,0.737175
1904,300,1,1,1,0,3,1,1,0,0,1,0,6,0,1,86.5,0.004693,0.52521,2.91987,1.781414,0.380358,0.232403
9147,788,3,3,9,2,10,1,2,2,0,1,1,22,2,2,49.0,0.404425,4.81032,4.642493,15.425492,0.927151,0.416421
14269,1177,0,0,4,0,2,0,3,0,0,1,0,9,0,1,80.5,0.948819,10.372135,6.777345,238.238963,0.69742,0.81181
17859,1680,0,3,3,6,8,1,3,2,0,6,0,15,2,6,57.0,0.932414,7.671202,6.401911,82.629393,0.364625,0.704636
5132,352,2,1,6,0,2,0,0,0,0,0,0,8,0,0,84.0,0.731221,6.819953,5.801305,124.551781,0.94054,0.657701
10614,1510,3,6,13,5,13,2,1,1,0,6,0,29,1,6,31.0,0.869653,8.008291,5.282374,286.107519,0.998117,0.677543
3736,382,2,1,2,0,1,0,0,0,0,0,0,3,0,0,94.0,0.234058,2.408994,3.042575,1.0655,0.271655,0.292287
2600,339,0,1,2,1,0,0,0,0,0,1,1,2,0,2,93.0,0.622088,3.461538,4.39102,7.025683,0.525415,0.580739
9054,885,1,0,6,1,1,0,0,0,1,10,3,7,1,13,64.5,0.691132,3.865695,4.395579,20.788798,0.298618,0.51474
9923,1477,2,2,12,1,13,1,3,0,1,1,1,29,1,2,37.0,0.53259,4.938023,4.132026,12.13877,0.273452,0.417535
5341,839,2,0,4,1,4,0,1,1,0,1,0,9,1,1,78.5,0.544031,4.868002,3.836904,12.665996,0.481777,0.457946
7769,887,1,2,9,3,6,1,3,1,0,3,1,19,1,4,54.0,0.189372,1.93075,2.248555,2.695005,0.004897,0.252149
18000,1356,2,2,15,2,4,1,7,1,0,2,1,27,1,3,39.5,0.831913,7.0,5.490707,116.930587,0.830523,0.687266
6863,921,3,2,6,0,5,1,3,3,0,2,1,15,3,3,59.5,0.512385,4.225557,3.904305,9.995893,0.468175,0.493509
9524,1324,2,0,8,0,2,1,1,2,3,4,2,12,5,6,57.0,0.579171,3.779924,4.643474,15.299812,0.459883,0.462803
4526,578,1,1,6,1,5,0,2,1,0,0,0,13,1,0,72.0,0.208941,2.430402,2.852985,1.406208,0.623646,0.271174
3787,481,2,1,6,1,4,0,1,2,0,4,0,11,2,4,68.0,0.092212,3.168735,2.981667,1.363474,0.115639,0.28381
6947,926,4,3,20,0,15,1,3,2,1,7,3,39,3,10,1.0,0.807341,9.068663,6.83001,291.372092,0.937326,0.656158
6319,394,1,0,2,0,3,1,0,1,0,1,0,6,1,1,84.5,0.99519,6.488368,7.461782,90.559103,0.576283,0.7318
4557,684,1,1,11,2,12,1,1,1,0,3,0,25,1,3,43.5,0.977695,7.461049,5.208976,109.714013,0.87351,0.734666
6082,482,0,0,4,0,2,0,1,0,0,4,1,7,0,5,78.5,0.920196,6.412364,5.323756,124.07211,0.915545,0.771952
4801,673,1,0,4,2,5,0,2,0,0,2,0,11,0,2,75.0,0.461541,4.790669,4.103766,7.966452,0.398495,0.511247
11383,858,1,2,3,0,2,0,0,0,0,1,0,5,0,1,88.5,0.517219,4.041114,4.215272,7.265295,0.078418,0.40355
7088,844,1,2,9,0,6,0,1,3,0,4,0,16,3,4,56.0,0.092845,2.962754,3.858888,10.241512,0.502964,0.233102
3200,375,0,0,0,0,3,0,1,0,0,2,1,4,0,3,87.5,0.626333,5.625,6.002463,16.428662,0.548034,0.514133
8628,1480,1,3,14,4,8,3,0,5,1,5,1,25,6,6,29.0,0.557256,3.245248,4.101764,15.12936,0.215708,0.419486
4271,611,0,1,6,2,4,0,2,1,1,2,1,12,2,3,67.5,0.308308,4.448607,3.013854,2.793051,0.338975,0.263499
3591,471,0,1,0,0,1,0,1,1,0,0,0,2,1,0,94.0,0.478112,3.063214,4.134492,10.150186,0.344048,0.493844
5470,428,2,1,2,0,1,0,0,0,0,0,0,3,0,0,94.0,0.930999,8.775137,5.882319,64.44134,0.612543,0.718717
9691,987,0,4,11,3,6,3,3,0,0,3,0,23,0,3,49.5,0.212311,1.857393,2.112219,2.650332,0.06737,0.239843
3449,316,1,0,2,1,1,0,1,1,0,1,0,4,1,1,88.5,0.480601,2.319513,6.145261,6.884356,0.096596,0.446664
9771,1108,3,3,1,1,3,1,3,1,0,4,2,8,1,6,73.0,0.692843,7.675775,4.696621,36.591715,0.190906,0.538847
6000,662,3,3,8,0,1,3,3,3,3,2,1,15,6,3,53.5,0.337988,5.166667,4.174838,2.817115,0.044312,0.291787
8023,768,2,2,4,0,6,1,2,1,0,2,1,13,1,3,67.5,0.622073,3.988533,4.413407,15.373309,0.616323,0.555611
5220,332,0,1,1,2,0,0,0,0,1,1,0,1,1,1,94.5,1.0,8.237548,7.501231,131.427404,0.899764,0.816548
6692,788,2,2,11,0,3,1,1,0,3,5,0,16,3,5,54.5,0.172119,2.689779,3.538318,4.639729,0.566789,0.245551
2318,328,1,0,5,0,1,0,1,2,0,3,2,7,2,5,74.5,0.332831,3.882657,2.68164,5.189576,0.15864,0.302568
10600,662,0,1,3,0,3,1,2,0,0,1,2,9,0,3,77.5,0.756102,5.566038,6.407335,72.28989,0.839987,0.715678
11219,701,3,0,5,1,2,2,1,2,0,0,1,10,2,1,74.5,0.786626,10.072199,6.213506,303.92267,0.845105,0.727392
4174,363,0,1,6,1,0,1,0,0,1,2,0,7,1,2,81.0,0.320081,5.270724,3.55984,9.823229,0.744861,0.46674
4466,583,1,0,6,0,3,0,1,0,0,1,1,10,0,2,77.0,0.49787,6.269592,4.420176,8.05273,0.23799,0.5324
9733,1116,4,1,8,3,13,0,4,1,0,3,0,25,1,3,43.5,0.269722,2.568581,3.183845,5.635296,0.046625,0.248035
3057,350,1,0,2,1,0,0,1,0,0,4,1,3,0,5,86.5,0.406557,3.271181,4.908113,4.755471,0.606228,0.406916
7014,579,3,0,2,0,4,0,1,0,0,1,0,7,0,1,84.5,0.46985,2.994012,4.687524,15.577918,0.066279,0.439188
